age,income,gender,city,purchases,score,category,is_active,signup_year,device,last_login_days,target
43.0,8682.258610756739,male,Unknown,12,??,C,1,2022,Web,203,1
34.0,14236.460290673014,unknown,Giza,16,??,A,0,2020,Web,296,1
57.0,14623.731179775441,male,Tanta,11,0.13294451109791994,,1,2020,Android,129,0
50.0,16655.189222136498,,Giza,16,0.8135218605058179,B,,2020,Web,26,0
26.0,10462.217385574946,female,Unknown,0,0.650425828541997,,0,2019,Android,283,1
56.0,9748.11763926166,female,Giza,7,0.7914962726227429,A,1,2020,,349,0
46.0,2989.22861715247,male,Tanta,15,0.9504595765288798,A,1,2020,,60,0
59.0,14791.942874022894,,Giza,14,0.4961523106894107,,0,2022,,125,0
43.0,7928.585912502787,,,18,0.28833036248421084,,0,2021,Web,201,1
52.0,,female,Cairo,24,0.7795116392775024,,1,2018,iOS,34,1
42.0,9852.2675774021,female,Tanta,30,0.8445705061957617,B,,,iOS,274,0
41.0,-775.9351629443918,unknown,Unknown,41,0.6862552354176131,B,0,2019,,314,0
30.0,6348.449241834775,male,Alex,1,0.849001603880001,A,,2018,Android,308,0
24.0,12042.466165164311,female,Giza,24,0.7303273105093909,D,1,2021,Android,209,1
53.0,9781.363887484673,,,30,??,,1,2018,Android,66,0
37.0,12078.203391263845,,Giza,3,0.5706810332125372,C,,2019,Web,145,0
18.0,13527.31123140123,female,Tanta,3,0.380473413202119,C,0,2022,Android,84,0
25.0,6295.417387108836,,,11,0.6805204802049846,C,1,2018,,290,0
33.0,7681.823737093877,male,Tanta,16,0.06911434923291393,,0,2021,Web,359,0
31.0,9364.657934985398,,Cairo,20,0.498390710081955,D,0,2019,iOS,177,1
29.0,13480.745295448705,,Unknown,28,0.7734005092954401,D,,2021,iOS,374,1
40.0,8946.558828068679,female,,21,0.16896385019631077,B,1,,iOS,167,1
32.0,1985.062806870058,male,,35,0.40040709443673794,D,0,2018,Web,358,0
45.0,9108.177078947198,male,Giza,39,0.3502866995066858,C,0,2019,Web,369,1
51.0,13299.71702935917,unknown,Giza,15,0.33496903493299546,C,0,2018,iOS,56,1
19.0,16106.58740268234,male,Alex,14,0.6506265890801969,,1,,Web,297,1
49.0,11262.591658831481,unknown,,29,??,B,,2020,Web,104,0
40.0,3313.0149562031584,female,Giza,45,0.7973153048294542,A,,2019,Android,290,0
39.0,8171.331643832213,,Giza,10,0.0578494058027732,B,1,,Web,200,0
42.0,12137.757164601411,male,Cairo,12,0.4539092327286983,A,,2018,,335,1
39.0,13897.966411707719,unknown,Alex,22,0.01399872163024718,B,,2019,Web,82,1
39.0,12281.82214250415,male,Giza,39,0.22085981454302228,D,,2022,Android,66,0
59.0,8867.766078783134,female,Giza,40,0.7753758700131032,B,,,iOS,93,1
23.0,13863.319433990202,unknown,Unknown,33,0.10605093049446124,,,2020,iOS,151,1
32.0,7117.457083322203,unknown,,19,??,A,0,2021,Android,373,1
54.0,10830.92082793362,unknown,Giza,1,0.401438424420296,D,1,2018,iOS,256,1
50.0,13374.043353580306,female,Cairo,7,0.7769416245531395,D,0,2021,iOS,177,1
25.0,12594.861131516049,unknown,Giza,17,0.6380228763799709,B,0,2018,iOS,73,1
22.0,12695.92736601373,,,6,0.7817552802488359,D,1,2019,,350,1
56.0,12582.617471290772,female,Giza,42,0.04954842852576691,C,0,2021,iOS,125,0
21.0,5280.877552183163,,Tanta,30,0.5637257079286072,C,,2020,Web,54,1
23.0,10079.008974684213,,Giza,21,0.4532926653399221,C,0,2018,iOS,183,0
49.0,5908.395437010737,female,Alex,27,0.8960213292888373,B,1,2021,Web,103,1
47.0,8697.366746411502,male,,24,0.7373393157520229,A,0,2018,Web,149,0
,4740.220314981134,,,0,0.4243410483565139,B,,2022,iOS,342,0
57.0,11552.350178583794,female,Tanta,31,0.5538491304285695,,1,2022,Android,277,1
33.0,1156.8171376872342,,Alex,24,0.4248333124131186,D,0,2021,Web,362,0
30.0,12777.765366738095,unknown,Alex,47,0.44114695078684996,C,,2022,Android,281,1
59.0,10069.065045185642,,,15,??,B,1,2020,,208,1
47.0,18559.7183983489,,Cairo,28,0.21653478824213523,B,1,2021,iOS,127,1
36.0,9079.299315904547,,Giza,41,0.33318385245386073,D,,2019,iOS,367,1
34.0,9077.96486262108,unknown,Alex,23,0.2791589280594491,B,1,2021,Android,77,1
36.0,13071.395271382333,,Giza,16,0.8008024032785694,C,1,2019,,127,0
45.0,9340.782784397015,female,Giza,41,0.9419435103574835,D,0,2022,Web,395,0
43.0,11236.74763284965,,Cairo,5,0.41430059741276526,A,,2021,Web,227,0
54.0,14474.800189398611,female,Cairo,13,0.07710116753437513,C,0,2020,,334,1
43.0,8796.183230616041,,Alex,25,0.0935509826226042,,0,2022,Web,258,0
40.0,15378.670760641602,,Alex,27,0.39958895333874167,,0,,Web,328,0
26.0,2443.897650184228,,,46,0.39498447529691816,D,,2022,,9,0
29.0,17215.659443596713,male,Tanta,35,??,C,1,2022,iOS,324,0
18.0,1953.2526334960012,male,Giza,30,0.8071234173690545,C,,2019,Web,129,1
18.0,16084.842902638833,unknown,,26,0.5001347645032624,C,1,2019,,217,0
51.0,1600.9188926310908,female,Giza,1,0.1090598623102117,,,2020,iOS,325,0
49.0,18912.62853284405,unknown,Cairo,18,0.09872020850276453,D,1,2019,Web,236,0
42.0,10723.94296110951,female,Cairo,27,0.4459644839448653,,0,,iOS,133,0
57.0,5748.02095337267,unknown,,44,0.11683646325072872,B,0,2018,,324,1
18.0,18393.03895084813,unknown,Alex,43,0.5611961203125979,A,1,2018,Web,347,0
33.0,5100.0846742331105,,Tanta,20,0.38501563486320667,,0,2021,Android,82,0
56.0,8976.90754231054,,Tanta,44,0.9196743423336451,D,,,,279,0
22.0,21721.205309407105,,Cairo,14,0.41891010211430346,,,,Web,164,0
39.0,11779.921695299092,,Cairo,33,0.6144301630724299,B,,,,217,0
46.0,882.9334099809548,,Tanta,39,0.8113541510573855,B,1,2022,Web,206,0
20.0,8770.18502182156,unknown,Tanta,2,0.30287613117355194,B,1,2018,Android,143,1
29.0,8372.082418709235,female,Alex,0,??,B,,2019,iOS,94,1
43.0,10848.325944538765,male,Tanta,23,0.12093998581723209,A,1,2020,Web,115,0
33.0,9800.006626624196,male,Giza,42,0.43276939769711287,C,,2019,Android,365,0
54.0,12456.32724025117,female,Tanta,26,0.37582132382649847,B,0,2022,Web,284,0
39.0,3123.755871436296,male,Unknown,8,0.42818907279574214,A,0,2022,,242,0
46.0,7534.436319165236,unknown,Tanta,23,??,,0,2018,iOS,54,1
31.0,11403.296344143553,female,Cairo,16,0.3984006820853855,B,,2018,Web,310,1
45.0,6570.361866535406,female,Cairo,27,0.8702668270108319,,1,2019,iOS,184,1
22.0,14931.74612556076,male,Unknown,38,0.9370550941381522,,,2021,,18,1
47.0,6660.384208593573,male,Giza,3,0.24172734245411875,D,,2019,,133,1
22.0,10644.980902014964,unknown,Tanta,28,0.30050128769077755,A,,,iOS,177,0
29.0,,,Tanta,44,0.00955649430665284,A,0,2018,Android,34,0
33.0,5433.936068947046,female,Unknown,27,0.11558094430478594,B,0,,,117,0
43.0,10272.209478452089,,Alex,36,0.3451196448203824,B,0,2021,Web,254,1
43.0,4096.305303021644,male,Alex,28,0.6851087471671513,B,,,Web,240,1
38.0,8003.749479514291,female,Giza,43,0.29220423234941373,A,1,2021,,55,1
56.0,10136.233695228873,,Tanta,28,0.07539725275349596,,1,2018,Android,291,0
53.0,3576.9781491698923,unknown,Tanta,4,0.7308677435506759,,1,2019,iOS,14,0
50.0,12805.757384142351,unknown,Tanta,10,0.4667653716540421,B,1,2020,Android,292,1
47.0,11171.686008292576,unknown,Cairo,1,0.5191972069996917,,1,2018,Android,181,0
54.0,12394.003493299262,female,,3,0.3260250829352579,B,1,2019,Android,106,0
40.0,10011.11084263024,female,Alex,9,0.6130441902629827,C,,2020,,208,1
27.0,4821.923884187008,female,,38,0.8907793351906866,,0,,iOS,124,0
22.0,9999.672166393857,female,Unknown,43,0.5537584702844872,A,1,2022,,7,1
53.0,12803.93687642241,female,,7,0.5875162560311447,D,0,2022,iOS,12,1
51.0,4643.6104474018075,,Cairo,22,0.373562515187824,A,,2022,Web,324,0
48.0,5001.282925354247,,Cairo,26,0.08263079234713866,A,1,2020,Android,178,0
,,unknown,Alex,22,0.4285414378823681,D,0,2021,,151,1
,8329.01709235453,,Tanta,47,0.9246393070104976,B,,2022,Android,82,0
49.0,9927.262744215554,,Giza,33,0.6802150504513816,,,2022,Web,66,0
18.0,8687.359244332238,unknown,,34,0.4902197852428105,A,1,2021,iOS,7,1
22.0,10719.997956087343,unknown,Unknown,16,0.6208832856797797,,0,2020,,25,0
21.0,15498.18108752211,male,Alex,46,0.558536808497461,D,1,2020,iOS,45,1
33.0,12422.747748688107,unknown,Giza,49,??,D,1,2021,Web,222,0
41.0,10252.682444513877,,Alex,9,0.22384778308795716,,1,2018,,220,1
33.0,5019.798038744025,female,Alex,1,0.888686327967015,,1,2021,,350,1
19.0,6751.060355010072,unknown,Alex,16,0.6884708823624492,D,,2019,Web,82,0
45.0,13787.803805710802,male,Alex,30,0.12774642015359572,B,,2019,Web,174,1
49.0,7891.815727637572,,Tanta,15,0.37190468541173327,,,2018,Web,147,0
44.0,,male,Cairo,23,0.43629889323116344,C,0,,Android,44,1
37.0,19441.149034504575,male,,6,0.08293362739418819,C,1,2018,,172,1
41.0,16860.06718267004,,Alex,18,0.5541992097841075,,,2019,iOS,10,1
29.0,9439.959613902152,male,Giza,15,0.2593639385972847,A,,2021,,0,0
52.0,5128.009742940674,,,32,0.4581277239804552,D,,2020,,136,1
50.0,13255.114812728261,male,Giza,35,0.4387679671562884,B,,2019,Android,209,1
50.0,7794.694007518941,female,Giza,44,0.5216741693520286,C,,2021,iOS,256,0
54.0,,unknown,Cairo,9,0.8462072599272873,C,0,,iOS,54,0
29.0,7799.259651568178,female,Cairo,42,0.7807611993113608,A,0,2019,,23,0
20.0,17404.280055528652,female,Giza,14,0.8730014042972583,,0,2020,,228,1
18.0,7665.662658718686,male,Tanta,42,0.5723474138232977,A,1,,iOS,119,1
50.0,20641.300680716195,unknown,Cairo,2,0.6158050884014263,B,0,2019,Web,285,1
57.0,10877.760031958567,unknown,Cairo,1,0.43048645710812006,,0,2019,iOS,210,0
27.0,16229.37535324498,unknown,Tanta,42,0.7172190950894763,C,1,2020,iOS,166,1
46.0,7569.5483844555965,male,Alex,41,0.204895304563796,C,0,2022,Web,39,0
30.0,4098.923865963186,female,Cairo,34,0.47518365840138976,D,0,2019,Web,314,1
29.0,-378.0026196060262,,,26,0.7141731373855776,B,0,2019,,239,1
48.0,15744.717271360143,,Giza,4,0.7778789113093407,C,,2019,Android,308,1
19.0,10306.062594892184,,Giza,14,0.24794976984535988,A,,2018,Web,84,1
52.0,4385.910472652314,unknown,Tanta,35,0.18154870231899045,C,1,2018,Android,278,1
40.0,15931.91372988635,,Giza,48,0.2885340472883128,A,1,2020,,241,0
34.0,15201.97307542372,female,Unknown,32,0.9201555843727952,A,1,2021,Web,258,1
43.0,16220.736281667409,,Giza,0,0.1291204367369374,,1,,,200,0
25.0,3970.962872007134,unknown,Tanta,11,0.9530951580921013,,1,2018,,141,1
46.0,15608.85085470589,unknown,Tanta,41,0.9948126059744724,C,,2020,Android,30,0
43.0,11728.188890539943,,Tanta,40,0.7834443102846542,C,,2018,iOS,246,0
27.0,16424.303667884094,unknown,,8,0.7604225468908583,A,0,,,5,1
43.0,12442.29024044972,,Unknown,19,0.953286530600662,,0,2021,Web,384,0
51.0,,unknown,Cairo,29,0.2905353295396381,C,,2018,Android,182,1
58.0,15669.933555079984,male,Alex,13,0.12898220568379293,,,2022,iOS,235,1
24.0,13833.547471829424,male,Giza,22,0.8231003749624403,B,0,2021,iOS,117,0
21.0,14867.945194478649,female,,28,0.17093004956661462,A,0,2021,Android,273,0
28.0,7803.786697071455,male,Cairo,41,0.04540991470843547,,1,2018,iOS,343,0
46.0,9224.157817024847,,Tanta,34,0.1964614875244386,C,0,,Android,121,1
53.0,2197.8388348900107,unknown,Cairo,26,0.4379065858907072,A,,2018,iOS,325,1
42.0,7479.441689200323,female,Cairo,48,0.49510226331503693,D,1,2019,iOS,238,0
38.0,13556.770923875363,,Unknown,26,0.06250169837678898,A,1,2019,,33,1
53.0,12538.845179192745,,Tanta,29,0.4433943596675889,B,1,2021,Web,199,1
27.0,5592.1055053136215,female,,2,0.604307595212112,A,1,2019,iOS,144,1
54.0,15770.554391057918,female,,11,0.931806477603056,,,2019,iOS,286,1
26.0,23378.838784166284,,Tanta,46,0.22731957784330825,,,2019,Web,93,0
41.0,5937.739954396102,unknown,Giza,30,0.21097039114333194,C,0,,Web,379,0
52.0,9073.531890802582,,,36,0.3894250774986673,C,0,2022,Web,221,0
52.0,7202.820585018584,unknown,,26,0.9836545208034932,A,,2019,iOS,257,1
53.0,9573.014097131163,female,Giza,46,0.33622478079765095,A,,,,156,0
35.0,11232.577002168204,,Giza,23,0.04386784691745982,A,0,2019,,143,1
56.0,6862.001776356132,male,,47,0.265614854595719,,,2022,Web,324,0
49.0,8753.860926676749,,,40,0.558301584616833,,,2018,Android,197,0
41.0,10392.594393667494,unknown,,39,0.41254372565350805,D,1,2021,iOS,81,1
40.0,12122.208847033986,,Giza,10,0.774223057665862,D,,2020,,76,0
49.0,16599.21807243403,unknown,,26,0.607271587302809,D,1,2018,Android,387,1
54.0,9934.845136008626,male,Cairo,8,0.5594572069775786,C,,2022,Android,263,0
29.0,7471.739641646536,female,Cairo,15,0.32299395151810606,,0,2022,Android,288,1
30.0,13133.526164644947,male,Giza,13,0.5518460412981523,A,,2021,,330,1
40.0,11800.77795537764,unknown,Giza,46,0.6155907193067949,A,,2019,iOS,134,0
42.0,9132.275818788718,female,Giza,29,0.17920475984136686,D,0,2020,iOS,24,0
52.0,12182.57526172072,female,Alex,45,0.7358679195411881,C,0,2020,Android,315,0
58.0,,,Giza,23,0.39293299460414277,C,0,2020,iOS,194,1
47.0,7613.271914255052,male,Alex,41,0.7422757100941076,D,,2018,iOS,361,0
34.0,1453.072803430785,unknown,Giza,12,0.17771058083616575,A,0,2022,,192,0
37.0,8524.3460167199,unknown,Tanta,32,0.6565207785931311,C,,2020,Android,102,0
42.0,2068.646586172572,female,Unknown,8,0.026883245418893087,B,0,,iOS,58,1
39.0,7122.6826802381365,,,48,??,D,,2020,Web,244,0
30.0,12607.66331468795,unknown,,25,0.8911208958695791,A,0,2019,iOS,10,1
36.0,3226.7364677398,,Cairo,48,0.4614719558947551,B,0,2018,iOS,301,1
53.0,9145.697751251355,female,Tanta,41,0.5078628340736511,,1,,Android,91,1
29.0,10294.631504952846,female,Unknown,44,0.9075778198297696,A,,,iOS,70,1
58.0,8926.326080509447,female,,49,0.4849334067002917,B,0,2022,Android,77,0
36.0,7833.993277417778,,,12,0.6545885524249874,,,2021,,340,0
29.0,,unknown,Alex,20,0.22195507209100607,C,0,2019,Web,261,0
26.0,12088.446402549715,male,Cairo,28,0.08157314487090661,A,,2019,,134,1
24.0,10006.867578428331,,Alex,27,0.35335176525137213,A,,2019,,315,0
45.0,8084.075869886824,female,Alex,23,0.798679466935382,C,,2020,,158,0
31.0,13891.311698725487,male,Cairo,12,0.44683731034942364,A,1,2021,Web,113,0
48.0,4101.669728882872,male,Unknown,41,0.1681503640130737,D,,2018,Android,218,1
36.0,13093.203513138493,male,Cairo,19,0.5450980290606873,B,0,2022,Android,22,0
33.0,11888.624760947452,male,Giza,38,0.26384036074780504,,1,2018,Android,384,1
22.0,10895.620797159712,male,Alex,6,0.9466678069631789,,,,Web,168,0
52.0,9955.4702692301,female,Giza,40,0.5774126406608378,B,0,2019,Web,345,0
29.0,1495.1404048944332,unknown,Cairo,47,0.9829624260749937,D,,2021,Android,35,0
42.0,16243.085629052777,male,Cairo,14,0.04307278581566787,A,1,2018,Android,184,0
38.0,13774.01971998336,unknown,,24,0.01155959021842845,C,0,2018,Android,34,1
53.0,5673.744208475624,unknown,Unknown,34,0.477095579371546,C,0,2019,iOS,49,1
40.0,13414.643582570297,,Alex,12,0.8619994869954367,A,0,,iOS,366,1
33.0,10849.778647856292,female,Tanta,42,0.5244069472831187,,1,,iOS,308,1
56.0,7376.490867445973,male,Cairo,7,0.8761866529663763,B,0,2019,iOS,245,1
59.0,15363.071728252962,unknown,,20,0.13056606645360935,B,,2018,iOS,211,0
56.0,8061.223335216087,,Tanta,5,0.6993272848348459,,,,iOS,169,0
31.0,16102.569698182993,unknown,Alex,9,0.6598773471423492,B,0,2018,Android,148,0
48.0,12404.261642275575,male,Giza,48,0.5449638147166256,,1,2020,,157,1
22.0,14304.514268909592,female,Alex,40,0.4051047939870984,D,0,2021,Web,252,0
52.0,12605.884178830514,female,Unknown,20,0.647068341587443,A,0,2019,iOS,62,1
40.0,12397.288544917938,male,Tanta,13,0.5500922812986195,,0,2022,,37,1
46.0,10968.53694240895,unknown,,44,0.2726256394650627,D,,2022,iOS,41,1
28.0,6729.31473825129,,Tanta,32,0.10461542637947518,,,2019,,377,0
35.0,,female,Giza,24,0.38664866498772166,D,1,,Android,93,1
29.0,14123.758798185254,female,,18,0.5124361170833449,D,1,2021,Web,25,0
26.0,13236.668702135275,unknown,Giza,8,0.508515375310753,D,1,,iOS,261,1
27.0,12255.640591871339,unknown,Cairo,48,0.4255824021428444,A,,2022,Web,390,1
34.0,569.1100910680107,unknown,Alex,46,0.32735516899399575,,,2020,Android,382,1
55.0,9040.491464917339,,Unknown,36,0.3504940752098944,,,2019,iOS,92,1
24.0,8567.698503925887,unknown,Cairo,35,0.26584528344154434,,,2022,Web,133,0
30.0,5035.340943722743,,Alex,35,0.5799082660470106,D,1,2022,Web,211,1
57.0,14066.909295117703,male,Giza,14,0.8498874441522265,B,,,iOS,177,1
59.0,886.1108810070309,,Unknown,4,0.879689713035486,B,1,2019,Android,26,1
26.0,13764.860865555907,unknown,Giza,16,0.9937249560372711,,,2021,Web,221,0
44.0,,,,29,0.08881827082536009,B,0,,iOS,79,1
19.0,,,Giza,6,0.21425826236724943,B,1,2019,iOS,206,1
22.0,9665.474752100436,,Tanta,5,0.7302069714976127,B,1,2018,Web,340,0
46.0,14354.016560620023,female,Alex,14,0.6452405223298522,D,,2022,Web,103,0
54.0,,unknown,Cairo,45,??,,1,2018,Web,128,1
55.0,12973.494145476056,,Tanta,9,0.631018029536635,,0,2021,iOS,153,1
36.0,,unknown,,5,0.4064618592369421,C,1,2018,iOS,115,1
25.0,4521.511424712849,male,Alex,41,0.9568594850528205,C,1,2021,Android,227,0
18.0,11331.958269924413,,,40,0.8552428128234612,B,0,2019,,117,0
39.0,9879.90858417459,,Alex,12,0.07324227976785658,,,2020,,80,1
34.0,2255.4805997305893,male,Alex,13,0.08998963191982667,B,,2020,,315,0
24.0,16368.8992858883,unknown,Unknown,0,0.4170568053444159,D,0,2019,Web,270,0
42.0,8133.773327273604,male,Tanta,32,0.008371166482614156,,1,,Android,238,1
21.0,12298.059637115735,male,Cairo,18,??,D,,2022,,149,0
53.0,17223.324630999177,male,Tanta,8,0.9325956555310522,D,,2021,Android,281,1
23.0,11114.21969325713,male,,36,0.7924318321785566,,,2018,Android,136,0
48.0,15729.814296401908,unknown,Giza,48,0.6727089801005693,B,0,2020,,32,1
36.0,6116.256791447579,,,47,0.830237233322029,C,0,2018,,59,1
56.0,16394.434092235213,male,Alex,11,0.2500548554408304,B,1,2018,,186,0
44.0,6283.609768075945,male,Giza,4,0.7255669625668404,C,0,2018,Web,10,1
27.0,7429.863305673185,female,Tanta,5,0.6155671553361074,A,0,,Android,148,1
43.0,3454.005650556054,unknown,Cairo,10,0.8486474162684481,C,0,2022,Android,169,1
36.0,11207.910497121738,male,Giza,37,0.28268743090180315,,,2020,iOS,257,1
,12839.173814543166,female,Giza,9,0.7637157975313548,C,0,2018,Web,10,0
20.0,13450.637734270837,male,Unknown,14,0.8526514040614604,A,0,2018,iOS,178,0
30.0,,unknown,Tanta,49,0.5490068746898807,C,,,Android,241,0
45.0,11687.393109083641,female,Giza,38,0.41378523899049724,B,0,2020,,190,1
37.0,11853.920656039189,female,Tanta,27,0.948652576426956,C,0,,iOS,387,0
45.0,12766.472693091677,unknown,Cairo,2,0.16896961588122106,,,2018,Android,391,0
25.0,6522.720460441746,female,Giza,15,0.036273043112324044,,1,2021,,46,0
58.0,-1273.8667887989013,female,Cairo,44,0.17914026378937742,D,0,2020,iOS,264,1
56.0,13179.155068015212,male,,16,0.6834539662014159,B,1,2018,Web,231,1
18.0,9343.766642936767,female,Giza,35,0.7889459390259504,B,1,2022,Android,169,1
20.0,11261.084975693597,,Alex,18,0.7168275698061163,C,1,,Web,169,1
30.0,9574.268334445776,unknown,Unknown,3,0.4198665539556833,C,,2021,Web,128,1
45.0,11055.260111620955,male,Unknown,24,0.9675735446534695,,1,,Android,132,1
42.0,13317.03682385165,female,Unknown,26,0.44430192104756616,D,,2019,Web,111,1
50.0,1643.4023070592357,,Cairo,11,0.9813049377211639,A,0,2022,Android,205,0
55.0,15134.59124307676,male,Tanta,26,0.9181164571232269,C,1,2019,Android,97,1
23.0,9180.358769483106,unknown,Unknown,3,0.4071444525267157,B,1,2019,,72,1
49.0,17321.834208141998,female,,23,0.16100863941167753,C,1,2018,iOS,317,1
38.0,7932.450630766676,unknown,Giza,16,0.08983740947788454,D,0,2021,Android,111,0
33.0,6932.809843356645,unknown,Giza,25,0.5314749522316655,B,0,,iOS,16,0
38.0,9332.472664940871,female,Alex,17,0.76320796072394,D,,2018,Android,98,0
28.0,12249.94168419329,female,Cairo,21,0.17604769542717025,B,,2022,Web,357,0
54.0,8765.413517516297,male,Giza,5,0.3182109385276658,C,,,iOS,162,0
53.0,12576.309794314855,unknown,Giza,18,0.6305314711350183,D,,2019,Android,101,0
52.0,8257.93342723202,female,Alex,36,0.46086827153213883,,,2018,Android,370,1
36.0,10157.014981049966,unknown,Alex,33,0.6038677779155065,B,,2022,,191,1
37.0,20064.48827070117,female,Tanta,10,0.676367585436527,D,0,2022,Web,110,1
35.0,11607.700885896502,unknown,Tanta,23,0.3806950939871824,D,1,,Android,113,1
58.0,11968.733021166892,male,Tanta,44,0.7859662976950674,A,1,2019,Web,371,0
31.0,3373.4350576496017,unknown,Giza,36,0.70286508554943,A,1,,iOS,381,0
32.0,16094.2938550525,female,Alex,22,0.6875532285897135,C,0,,Web,242,1
48.0,14799.092883954701,,,39,0.14948352262156195,,0,,Android,375,1
18.0,6784.979008186907,male,Cairo,42,0.4742355970098462,,,2018,Web,176,1
20.0,14710.266704672817,male,Tanta,3,0.5771729173422276,D,,2021,,357,1
33.0,11484.105523030094,,,17,0.226386218147278,D,1,2022,,196,0
40.0,10208.871543729572,female,Unknown,29,0.7585670892610037,D,1,2018,Web,11,0
28.0,15809.300408237497,male,Giza,14,0.12108069360972407,B,0,,,269,0
29.0,7694.656421181715,,Cairo,36,0.149857494833461,C,0,2021,Web,265,1
27.0,6749.402249440673,,Giza,22,0.4133192955745555,C,1,2019,,331,1
49.0,10934.034941516526,unknown,,11,0.1353448010775543,A,0,,Android,188,0
33.0,12377.029665419337,unknown,Tanta,3,0.011643951905010885,D,1,2021,Android,91,1
25.0,14348.421490122262,female,,3,0.41140192961650435,D,1,2019,Web,147,1
55.0,9320.711717140279,,,40,0.6485521398809275,B,1,,iOS,151,1
29.0,6176.02997534208,unknown,Giza,40,0.4951382995084366,D,1,2022,Android,26,1
41.0,21378.55473084218,female,Tanta,13,0.05217969757825469,D,1,2020,iOS,201,0
45.0,,male,Giza,7,0.23246533705550199,C,1,2020,Android,346,0
25.0,10248.031554802881,unknown,Tanta,22,0.5243486265212299,D,1,2022,Web,361,0
